link,id,price
https://www.immowelt.de/expose/27q295b,27q295b,805490
https://www.immowelt.de/expose/27mh85b,27mh85b,558880
https://www.immowelt.de/expose/27xy75b,27xy75b,381710
https://www.immowelt.de/expose/27vu75b,27vu75b,159000
https://www.immowelt.de/expose/275l75b,275l75b,617463
https://www.immowelt.de/expose/27z945b,27z945b,330000
https://www.immowelt.de/expose/28mx552,28mx552,190000
https://www.immowelt.de/expose/2875452,2875452,549990
https://www.immowelt.de/expose/27nek5a,27nek5a,220000
https://www.immowelt.de/expose/27rb95r,27rb95r,539500
https://www.immowelt.de/expose/27lb95r,27lb95r,619500
https://www.immowelt.de/expose/27gb95r,27gb95r,569500
https://www.immowelt.de/expose/27ab95r,27ab95r,569500
https://www.immowelt.de/expose/277b95r,277b95r,329500
https://www.immowelt.de/expose/27lv95a,27lv95a,200000
https://www.immowelt.de/expose/276b75a,276b75a,395000
https://www.immowelt.de/expose/27dzn5z,27dzn5z,167000
https://www.immowelt.de/expose/27wj45k,27wj45k,210000
https://www.immowelt.de/expose/27sgj59,27sgj59,599000
https://www.immowelt.de/expose/27nxh59,27nxh59,185000
https://www.immowelt.de/expose/27sfe59,27sfe59,250000
https://www.immowelt.de/expose/277k659,277k659,154000
https://www.immowelt.de/expose/27kfq5y,27kfq5y,169000
https://www.immowelt.de/expose/27a5p5y,27a5p5y,169000
https://www.immowelt.de/expose/28wa553,28wa553,156990
https://www.immowelt.de/expose/27xxt58,27xxt58,295000
https://www.immowelt.de/expose/276ud5y,276ud5y,139000
https://www.immowelt.de/expose/27h4r58,27h4r58,145000
https://www.immowelt.de/expose/276zf58,276zf58,148000
https://www.immowelt.de/expose/272rf58,272rf58,375000
https://www.immowelt.de/expose/27vf85p,27vf85p,180000
https://www.immowelt.de/expose/2783b58,2783b58,115000
https://www.immowelt.de/expose/27wpl5r,27wpl5r,144500
https://www.immowelt.de/expose/27tww5s,27tww5s,218000
https://www.immowelt.de/expose/27e7n57,27e7n57,209000
https://www.immowelt.de/expose/27v8h57,27v8h57,155000
https://www.immowelt.de/expose/2794h57,2794h57,295000
https://www.immowelt.de/expose/27dzg57,27dzg57,295000
https://www.immowelt.de/expose/27mlg57,27mlg57,239000
https://www.immowelt.de/expose/272n757,272n757,475000
https://www.immowelt.de/expose/27zm757,27zm757,295000
https://www.immowelt.de/expose/27mc357,27mc357,425000
https://www.immowelt.de/expose/275r657,275r657,219000
https://www.immowelt.de/expose/28v3452,28v3452,119990
https://www.immowelt.de/expose/27psq56,27psq56,164000
https://www.immowelt.de/expose/27wdw5p,27wdw5p,212400
https://www.immowelt.de/expose/27hql56,27hql56,185000
https://www.immowelt.de/expose/27hvj56,27hvj56,679000
https://www.immowelt.de/expose/27hre56,27hre56,180000
https://www.immowelt.de/expose/27nau5v,27nau5v,198000
https://www.immowelt.de/expose/27kkc56,27kkc56,189000
https://www.immowelt.de/expose/27tdg5v,27tdg5v,125000
https://www.immowelt.de/expose/27wkf5v,27wkf5v,197000
https://www.immowelt.de/expose/27aku5t,27aku5t,399000
https://www.immowelt.de/expose/27a7w55,27a7w55,170000
https://www.immowelt.de/expose/2772p5s,2772p5s,175000
https://www.immowelt.de/expose/27fu45w,27fu45w,435000
https://www.immowelt.de/expose/27tqg55,27tqg55,175000
https://www.immowelt.de/expose/27wu25v,27wu25v,190000
https://www.immowelt.de/expose/27svc55,27svc55,210000
https://www.immowelt.de/expose/28kt854,28kt854,81500
https://www.immowelt.de/expose/27my555,27my555,550000
https://www.immowelt.de/expose/27q2r5u,27q2r5u,585000
https://www.immowelt.de/expose/27p5t54,27p5t54,139500
https://www.immowelt.de/expose/27zeg54,27zeg54,155000
https://www.immowelt.de/expose/27qmd54,27qmd54,200000
https://www.immowelt.de/expose/273tb54,273tb54,172000
https://www.immowelt.de/expose/27k8b54,27k8b54,159000
https://www.immowelt.de/expose/27jc754,27jc754,129500
https://www.immowelt.de/expose/27blz53,27blz53,254000
https://www.immowelt.de/expose/27vxs5t,27vxs5t,119000
https://www.immowelt.de/expose/27y4v53,27y4v53,706200
https://www.immowelt.de/expose/27m6u53,27m6u53,135000
https://www.immowelt.de/expose/27svs53,27svs53,215000
https://www.immowelt.de/expose/27zdn53,27zdn53,165000
https://www.immowelt.de/expose/27v9953,27v9953,199000
https://www.immowelt.de/expose/24k445t,24k445t,365904
https://www.immowelt.de/expose/24zw35r,24zw35r,276700
https://www.immowelt.de/expose/27tmm5m,27tmm5m,399000
https://www.immowelt.de/expose/273dx5k,273dx5k,159000
https://www.immowelt.de/expose/282nm53,282nm53,375000
https://www.immowelt.de/expose/245x35r,245x35r,281700
https://www.immowelt.de/expose/245335t,245335t,354758
https://www.immowelt.de/expose/27m685z,27m685z,180000
https://www.immowelt.de/expose/27gr353,27gr353,195000
https://www.immowelt.de/expose/27dr353,27dr353,179500
https://www.immowelt.de/expose/27g2w52,27g2w52,359500
https://www.immowelt.de/expose/27ygs52,27ygs52,305000
https://www.immowelt.de/expose/27g3s52,27g3s52,360000
https://www.immowelt.de/expose/27rrr52,27rrr52,210000
https://www.immowelt.de/expose/27m9r52,27m9r52,129990
https://www.immowelt.de/expose/26tqt5v,26tqt5v,171000
https://www.immowelt.de/expose/25ppg5u,25ppg5u,372720
https://www.immowelt.de/expose/27fsy5w,27fsy5w,138500
https://www.immowelt.de/expose/247x35r,247x35r,340700
https://www.immowelt.de/expose/27feg52,27feg52,305000
https://www.immowelt.de/expose/27aeg52,27aeg52,310000
https://www.immowelt.de/expose/27eag52,27eag52,205000
https://www.immowelt.de/expose/27l9h5j,27l9h5j,130000
https://www.immowelt.de/expose/24ww35r,24ww35r,323700
https://www.immowelt.de/expose/244x35r,244x35r,391700
https://www.immowelt.de/expose/25frh5u,25frh5u,480000
https://www.immowelt.de/expose/28hbw52,28hbw52,132500
https://www.immowelt.de/expose/25w5p5u,25w5p5u,120000
https://www.immowelt.de/expose/24w445t,24w445t,365904
https://www.immowelt.de/expose/248x35r,248x35r,527700
https://www.immowelt.de/expose/26hsg52,26hsg52,95000
https://www.immowelt.de/expose/27xja5y,27xja5y,1775000
https://www.immowelt.de/expose/26hzb5z,26hzb5z,164400
https://www.immowelt.de/expose/26jba5z,26jba5z,740000
https://www.immowelt.de/expose/26dba5z,26dba5z,159000
https://www.immowelt.de/expose/26zaa5z,26zaa5z,289000
https://www.immowelt.de/expose/26laa5z,26laa5z,299000
https://www.immowelt.de/expose/26nz75z,26nz75z,200000
https://www.immowelt.de/expose/265jn5y,265jn5y,85000
https://www.immowelt.de/expose/25dpg5u,25dpg5u,301632
https://www.immowelt.de/expose/26kfn5v,26kfn5v,198000
https://www.immowelt.de/expose/27ny652,27ny652,59374
https://www.immowelt.de/expose/27hl55c,27hl55c,215000
https://www.immowelt.de/expose/27tzq5s,27tzq5s,220000
https://www.immowelt.de/expose/264gm5y,264gm5y,329000
https://www.immowelt.de/expose/26dzl5y,26dzl5y,757000
https://www.immowelt.de/expose/26txl5y,26txl5y,561000
https://www.immowelt.de/expose/26bxl5y,26bxl5y,456000
https://www.immowelt.de/expose/26hvl5y,26hvl5y,532000
https://www.immowelt.de/expose/264vl5y,264vl5y,472000
https://www.immowelt.de/expose/26hul5y,26hul5y,546000
https://www.immowelt.de/expose/26ktl5y,26ktl5y,600000
https://www.immowelt.de/expose/26lpl5y,26lpl5y,527000
https://www.immowelt.de/expose/26wnl5y,26wnl5y,362000
https://www.immowelt.de/expose/26dml5y,26dml5y,468000
https://www.immowelt.de/expose/26jll5y,26jll5y,519000
https://www.immowelt.de/expose/264kl5y,264kl5y,356000
https://www.immowelt.de/expose/26cjl5y,26cjl5y,461000
https://www.immowelt.de/expose/263rk5y,263rk5y,280000
https://www.immowelt.de/expose/242x35r,242x35r,510700
https://www.immowelt.de/expose/25g6n5a,25g6n5a,244700
https://www.immowelt.de/expose/26swb5c,26swb5c,359664
https://www.immowelt.de/expose/27m7j5y,27m7j5y,666410
https://www.immowelt.de/expose/24vw35r,24vw35r,274700
https://www.immowelt.de/expose/27mxh5y,27mxh5y,518620
https://www.immowelt.de/expose/26hkx5x,26hkx5x,595000
https://www.immowelt.de/expose/274rk5v,274rk5v,192400
https://www.immowelt.de/expose/26m6r5x,26m6r5x,159000
https://www.immowelt.de/expose/2633m5x,2633m5x,215000
https://www.immowelt.de/expose/26rbl5x,26rbl5x,155000
https://www.immowelt.de/expose/27g9c5n,27g9c5n,155000
https://www.immowelt.de/expose/27e9c5n,27e9c5n,155000
https://www.immowelt.de/expose/262l75x,262l75x,799000
https://www.immowelt.de/expose/265w55x,265w55x,1150000
https://www.immowelt.de/expose/26uwf5w,26uwf5w,145000
https://www.immowelt.de/expose/26gl55w,26gl55w,150000
https://www.immowelt.de/expose/26jbq5v,26jbq5v,117000
https://www.immowelt.de/expose/26r3x5u,26r3x5u,165000
https://www.immowelt.de/expose/26lcu5u,26lcu5u,235000
https://www.immowelt.de/expose/26q4d5u,26q4d5u,579900
https://www.immowelt.de/expose/264zt5t,264zt5t,148000
https://www.immowelt.de/expose/27a3y5p,27a3y5p,111000
https://www.immowelt.de/expose/26b5b5t,26b5b5t,319000
https://www.immowelt.de/expose/268t95t,268t95t,158500
https://www.immowelt.de/expose/26vg55t,26vg55t,209500
https://www.immowelt.de/expose/262bw5s,262bw5s,491200
https://www.immowelt.de/expose/26fbn5s,26fbn5s,260000
https://www.immowelt.de/expose/27xxh5t,27xxh5t,178500
https://www.immowelt.de/expose/27vl55c,27vl55c,340000
https://www.immowelt.de/expose/27tl55c,27tl55c,337620
https://www.immowelt.de/expose/27sl55c,27sl55c,361080
https://www.immowelt.de/expose/27ql55c,27ql55c,474300
https://www.immowelt.de/expose/27pl55c,27pl55c,479400
https://www.immowelt.de/expose/27nl55c,27nl55c,483600
https://www.immowelt.de/expose/27jl55c,27jl55c,488800
https://www.immowelt.de/expose/26urp5r,26urp5r,645000
https://www.immowelt.de/expose/26z4f5r,26z4f5r,159000
https://www.immowelt.de/expose/267qx5q,267qx5q,275000
https://www.immowelt.de/expose/26eg25q,26eg25q,190000
https://www.immowelt.de/expose/27kre57,27kre57,120000
https://www.immowelt.de/expose/26ypt5p,26ypt5p,587000
https://www.immowelt.de/expose/26vdp5p,26vdp5p,145000
https://www.immowelt.de/expose/26kup5w,26kup5w,290000
https://www.immowelt.de/expose/26mc75p,26mc75p,250000
https://www.immowelt.de/expose/26jl25w,26jl25w,175000
https://www.immowelt.de/expose/26h3b5n,26h3b5n,240000
https://www.immowelt.de/expose/27h495g,27h495g,164990
https://www.immowelt.de/expose/26ydw5m,26ydw5m,59550
https://www.immowelt.de/expose/26rhs5m,26rhs5m,119000
https://www.immowelt.de/expose/26jn95l,26jn95l,468000
https://www.immowelt.de/expose/26sh95l,26sh95l,539000
https://www.immowelt.de/expose/26bc85u,26bc85u,189000
https://www.immowelt.de/expose/26xzp5j,26xzp5j,229000
https://www.immowelt.de/expose/26wwa5j,26wwa5j,139000
https://www.immowelt.de/expose/26sum5h,26sum5h,230000
https://www.immowelt.de/expose/26rpm5h,26rpm5h,160000
https://www.immowelt.de/expose/266nm5h,266nm5h,140000
https://www.immowelt.de/expose/26nhv5g,26nhv5g,199000
https://www.immowelt.de/expose/26pcc5g,26pcc5g,477000
https://www.immowelt.de/expose/2697c5g,2697c5g,130000
https://www.immowelt.de/expose/26g2a5g,26g2a5g,299000
https://www.immowelt.de/expose/26wfp5e,26wfp5e,357000
https://www.immowelt.de/expose/26t6m5e,26t6m5e,139950
https://www.immowelt.de/expose/2623m5e,2623m5e,145000
https://www.immowelt.de/expose/26fjd5e,26fjd5e,309000
https://www.immowelt.de/expose/26fu85e,26fu85e,114000
https://www.immowelt.de/expose/26r3r5d,26r3r5d,144000
https://www.immowelt.de/expose/26wmm5d,26wmm5d,175000
https://www.immowelt.de/expose/26kn95d,26kn95d,97500
https://www.immowelt.de/expose/264kv5c,264kv5c,149999
https://www.immowelt.de/expose/269jf5a,269jf5a,154999
https://www.immowelt.de/expose/27wl55c,27wl55c,650000
https://www.immowelt.de/expose/26euc5l,26euc5l,245000
https://www.immowelt.de/expose/27vxq56,27vxq56,385000
https://www.immowelt.de/expose/26ajl56,26ajl56,235000
https://www.immowelt.de/expose/266aj56,266aj56,5000000
https://www.immowelt.de/expose/26yfz55,26yfz55,499000
https://www.immowelt.de/expose/26w6y54,26w6y54,255000
https://www.immowelt.de/expose/26afs53,26afs53,230000
https://www.immowelt.de/expose/266rn53,266rn53,132750
https://www.immowelt.de/expose/26elm53,26elm53,160000
https://www.immowelt.de/expose/26u2853,26u2853,249000
https://www.immowelt.de/expose/279r855,279r855,195000
https://www.immowelt.de/expose/25ygw5z,25ygw5z,118000
https://www.immowelt.de/expose/25gxc5z,25gxc5z,200000
https://www.immowelt.de/expose/25sjj5y,25sjj5y,175000
https://www.immowelt.de/expose/25w265y,25w265y,249000
https://www.immowelt.de/expose/255mr5x,255mr5x,290000
https://www.immowelt.de/expose/254mr5x,254mr5x,290000
https://www.immowelt.de/expose/259fc5x,259fc5x,89500
https://www.immowelt.de/expose/25ne65x,25ne65x,200000
https://www.immowelt.de/expose/2549n5w,2549n5w,140000
https://www.immowelt.de/expose/25j5j5w,25j5j5w,450000
https://www.immowelt.de/expose/25jeu5u,25jeu5u,249000
https://www.immowelt.de/expose/25y6h5u,25y6h5u,119000
https://www.immowelt.de/expose/274gb52,274gb52,179990
https://www.immowelt.de/expose/2779t53,2779t53,395000
https://www.immowelt.de/expose/25xzd5t,25xzd5t,799000
https://www.immowelt.de/expose/25khy5s,25khy5s,105000
https://www.immowelt.de/expose/25a945s,25a945s,152000
https://www.immowelt.de/expose/2z3kf4l,2z3kf4l,140000
https://www.immowelt.de/expose/25s735r,25s735r,260120
https://www.immowelt.de/expose/25rus5q,25rus5q,319000
https://www.immowelt.de/expose/25pus5q,25pus5q,339575
https://www.immowelt.de/expose/25vrq5p,25vrq5p,239000
https://www.immowelt.de/expose/25t7a5l,25t7a5l,499000
https://www.immowelt.de/expose/25kdl5k,25kdl5k,192500
https://www.immowelt.de/expose/25bev5h,25bev5h,349000
https://www.immowelt.de/expose/25jcp59,25jcp59,auf
https://www.immowelt.de/expose/26lvr5g,26lvr5g,117000
https://www.immowelt.de/expose/257lg5f,257lg5f,899000
https://www.immowelt.de/expose/25txp5e,25txp5e,169000
https://www.immowelt.de/expose/25mwb5e,25mwb5e,485000
https://www.immowelt.de/expose/25hjb5e,25hjb5e,335000
https://www.immowelt.de/expose/25xka5e,25xka5e,389950
https://www.immowelt.de/expose/2572v5d,2572v5d,90000
https://www.immowelt.de/expose/25qjt5d,25qjt5d,190000
https://www.immowelt.de/expose/2538h5d,2538h5d,89000
https://www.immowelt.de/expose/25uqh5c,25uqh5c,165000
https://www.immowelt.de/expose/252af5b,252af5b,224000
https://www.immowelt.de/expose/25wwk5a,25wwk5a,449950
https://www.immowelt.de/expose/25wy658,25wy658,735000
https://www.immowelt.de/expose/25rw658,25rw658,169950
https://www.immowelt.de/expose/26p8m56,26p8m56,325000
https://www.immowelt.de/expose/2554q56,2554q56,140000
https://www.immowelt.de/expose/25jyv54,25jyv54,118000
https://www.immowelt.de/expose/257vs52,257vs52,568000
https://www.immowelt.de/expose/25cl852,25cl852,400000
https://www.immowelt.de/expose/24mzm5z,24mzm5z,159500
https://www.immowelt.de/expose/24exx5w,24exx5w,199000
https://www.immowelt.de/expose/24drx5u,24drx5u,530000
https://www.immowelt.de/expose/25f2p54,25f2p54,129000
https://www.immowelt.de/expose/24ppy5t,24ppy5t,210000
https://www.immowelt.de/expose/24mva5s,24mva5s,239000
https://www.immowelt.de/expose/24pbb5j,24pbb5j,372720
https://www.immowelt.de/expose/247bb5j,247bb5j,358320
https://www.immowelt.de/expose/24d4s5n,24d4s5n,365904
https://www.immowelt.de/expose/24hab5j,24hab5j,354768
https://www.immowelt.de/expose/24qny5f,24qny5f,320500
https://www.immowelt.de/expose/25rtw57,25rtw57,240000
https://www.immowelt.de/expose/24mk95c,24mk95c,631800
https://www.immowelt.de/expose/24pxp59,24pxp59,267000
https://www.immowelt.de/expose/248z954,248z954,auf
https://www.immowelt.de/expose/23cks5x,23cks5x,358000
https://www.immowelt.de/expose/23utz5w,23utz5w,210000
https://www.immowelt.de/expose/24xzb5n,24xzb5n,320000
https://www.immowelt.de/expose/23tqq5p,23tqq5p,415000
https://www.immowelt.de/expose/238rn5n,238rn5n,2000000
https://www.immowelt.de/expose/23t665j,23t665j,212435
https://www.immowelt.de/expose/237665j,237665j,306245
https://www.immowelt.de/expose/23z565j,23z565j,212300
https://www.immowelt.de/expose/23n565j,23n565j,212435
https://www.immowelt.de/expose/23a465j,23a465j,306300
https://www.immowelt.de/expose/23r365j,23r365j,306245
https://www.immowelt.de/expose/23yuu5f,23yuu5f,1149000
https://www.immowelt.de/expose/23v3l5b,23v3l5b,1700000
https://www.immowelt.de/expose/22dp85w,22dp85w,485000
https://www.immowelt.de/expose/22p2l5r,22p2l5r,543740
https://www.immowelt.de/expose/22j2l5r,22j2l5r,585935
https://www.immowelt.de/expose/22b2l5r,22b2l5r,641937
https://www.immowelt.de/expose/22yzk5r,22yzk5r,551215
https://www.immowelt.de/expose/22jzk5r,22jzk5r,557690
https://www.immowelt.de/expose/227zk5r,227zk5r,612890
https://www.immowelt.de/expose/223xk5r,223xk5r,509778
https://www.immowelt.de/expose/22lwk5r,22lwk5r,787971
https://www.immowelt.de/expose/22vbk5r,22vbk5r,720510
https://www.immowelt.de/expose/22j595q,22j595q,710300
https://www.immowelt.de/expose/2pddf4b,2pddf4b,auf
https://www.immowelt.de/expose/2yhan4u,2yhan4u,auf
https://www.immowelt.de/expose/2cnqu4e,2cnqu4e,179950
